Index       TIME              V(IN)            V(IN1)            V(OUT)            V(VDD)            V(GATE)           V(OUT)            I(V_IN)          I(V_VDD)          I(R_LOAD)    
19       1.77500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
20       1.87500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
21       1.97500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
22       2.07500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
23       2.17500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
24       2.27500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
25       2.37500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
26       2.47500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
27       2.57500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
28       2.67500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
29       2.77500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
30       2.87500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
31       2.97500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
32       3.07500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
33       3.17500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
34       3.27500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
35       3.37500000e-10    0.00000000e+00    0.00000000e+00   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02    0.00000000e+00   -1.00000000e-03   -5.59999998e-05
